BatchFileName,PoliceServiceType,PoliceService,OPP_PoliceService,IncidentNumber,Date,ApproximateTimeForceApplied,LocationType_ResidentialBuilding,LocationType_NonResidentialBuilding,LocationType_MotorVehicle,LocationType_OpenSpace,LocationType_PublicTransportation,ReportType,TypeTeam,NumberTeam,Attire,AssignmentType,IncidentType,HumaneDestructionAnimal_Distance,HumaneDestructionAnimal_Handgun,HumaneDestructionAnimal_Rifle,HumaneDestructionAnimal_Shotgun,HumaneDestructionAnimal_NumberRoundsDischarged,InteractionType,NumberIndividuals,NumberOtherOfficers,OfficerInvolvedInjuries_PhysicalInjuries,OfficerInvolvedInjuries_Treatment_No,OfficerInvolvedInjuries_Treatment_FirstAid,OfficerInvolvedInjuries_Treatment_MedicalPersonnelScene,OfficerInvolvedInjuries_Treatment_AdmissionMedicalFacility,OfficerInvolvedInjuries_Treatment_MedicalFacility,OfficerInvolvedInjuries_Treatment_Unknown,OfficerInvolvedInjuries_Treatment_Other,NoInteractionIndividual_ReasonUseOfForce_EffectArrest,NoInteractionIndividual_ReasonUseOfForce_PreventOffence,NoInteractionIndividual_ReasonUseOfForce_PreventEscape,NoInteractionIndividual_ReasonUseOfForce_ProtectOtherOfficers,NoInteractionIndividual_ReasonUseOfForce_ProtectPublic,NoInteractionIndividual_ReasonUseOfForce_ProtectSelf,NoInteractionIndividual_ReasonUseOfForce_ProtectIndividual,NoInteractionIndividual_ReasonUseOfForce_Unintentional,NoInteractionIndividual_ReasonUseOfForce_Other,NoInteractionIndividual_TypeForceUsed_CEW_Check,NoInteractionIndividual_TypeForceUsed_CEW_Discharged,NoInteractionIndividual_TypeForceUsed_Firearm_Handgun_Check,NoInteractionIndividual_TypeForceUsed_Firearm_Handgun_Drawn,NoInteractionIndividual_TypeForceUsed_Firearm_Handgun_Discharged,NoInteractionIndividual_TypeForceUsed_Firearm_Rifle_Check,NoInteractionIndividual_TypeForceUsed_Firearm_Rifle_Discharged,NoInteractionIndividual_TypeForceUsed_Firearm_ShotgunLethal_Check,NoInteractionIndividual_TypeForceUsed_Firearm_ShotgunLethal_Discharged,NoIndividualAnimalOnly_ReasonUseOfForce_EffectArrest,NoIndividualAnimalOnly_ReasonUseOfForce_PreventOffence,NoIndividualAnimalOnly_ReasonUseOfForce_PreventEscape,NoIndividualAnimalOnly_ReasonUseOfForce_ProtectOtherOfficers,NoIndividualAnimalOnly_ReasonUseOfForce_ProtectPublic,NoIndividualAnimalOnly_ReasonUseOfForce_ProtectSelf,NoIndividualAnimalOnly_ReasonUseOfForce_ProtectIndividual,NoIndividualAnimalOnly_ReasonUseOfForce_Unintentional,NoIndividualAnimalOnly_ReasonUseOfForce_Other,NoIndividualAnimalOnly_TypeForceUsed_CEW,NoIndividualAnimalOnly_TypeForceUsed_Firearm,Inclusion_SOLGEN_ARA_Analysis
201840264,Municipal Police,Durham Regional,,DUR-165462,2023-03-18,07:35,1,,,,,Individual,"",,Uniform,Other,Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,No Interaction with Individual(s),,,"",,,,,,,,,,,1,,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
744420187,Municipal Police,Windsor,,WIN-277451,2023-03-04,23:38,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Humane Destruction of Animal,3 to 7 Metres (approx. 10 to 23 ft),,1,,2,,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",No
912148727,Municipal Police,La Salle,,LAS-415525,2023-04-02,14:25,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Humane Destruction of Animal,Less than 3 metres (approx. 10ft),1,,,2,,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",No
670620114,Municipal Police,Ottawa,,OTT-318303,2023-03-28,19:25,,,,1,,Individual,"",,Uniform,Canine,"Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,1,,1,No
307432506,Municipal Police,London,,LON-130796,2023-03-20,08:05,,,,,1,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,1,,1,No
906888653,Municipal Police,Ottawa,,OTT-468924,2023-03-25,07:19,,,,,1,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Humane Destruction of Animal,Greater than 7 metres (approx. 23 ft),,1,,3,,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",No
598579916,Municipal Police,Ottawa,,OTT-435449,2023-03-26,12:56,,1,1,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,No Interaction with Individual(s),,,"",,,,,,,,,,,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
121092852,Municipal Police,Windsor,,WIN-477673,2023-03-22,20:35,,,,1,,Individual,"",,Uniform,Traffic,Humane Destruction of Animal,3 to 7 Metres (approx. 10 to 23 ft),1,,,2,,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",No
499090899,Municipal Police,Cornwall,,COR-625587,2023-04-04,15:50,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,1,,1,No
919114959,Municipal Police,Toronto,,TOR-383237,2023-01-17,23:03,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,No Interaction with Individual(s),,,"",,,,,,,,,,,,,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
438547941,Municipal Police,Thunder Bay,,THB-439442,2023-04-16,06:13,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,No Interaction with Individual(s),,,"",,,,,,,,,1,,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
648544703,Municipal Police,Thunder Bay,,THB-287201,2023-02-21,21:12,,1,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,1,"",,,1,,1,No
716816097,Municipal Police,Thunder Bay,,THB-981610,2023-03-11,11:36,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,1,"",,,,,1,No
710873549,Municipal Police,Thunder Bay,,THB-892784,2023-03-31,17:15,1,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,No Interaction with Individual(s),,,"",,,,,,,,1,,,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
228693520,Municipal Police,Ottawa,,OTT-791660,2023-04-12,23:51,,,,,1,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Humane Destruction of Animal,Less than 3 metres (approx. 10ft),1,,,3,,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",No
977575618,Municipal Police,St. Thomas,,STT-617882,2023-04-19,09:24,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,1,,1,No
782849366,Municipal Police,Toronto,,TOR-898727,2023-03-31,17:26,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,No Interaction with Individual(s),,,"",,,,,,,,,,,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
869717327,Municipal Police,Toronto,,TOR-898727,2023-03-31,17:26,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,No Interaction with Individual(s),,,"",,,,,,,,,,,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
325109523,Municipal Police,Aylmer,,AYL-108737,2023-04-18,11:02,,,,,1,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,1,,1,No
271808322,Municipal Police,Timmins,,TIM-961749,2023-03-22,07:15,1,,,,,Team,Other,5,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,No Interaction with Individual(s),,,"",,,,,,,,,1,1,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
606531094,Municipal Police,Chatham-Kent,,CHK-997692,2023-04-09,03:45,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,1,,1,No
125960594,Municipal Police,Toronto,,TOR-161163,2023-04-03,20:28,,,,1,,Individual,"",,Uniform,Tactical,Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,1,,1,No
200420005,Municipal Police,Ottawa,,OTT-947335,2023-04-24,19:59,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,1,"",,,,,1,No
206412171,Municipal Police,Ottawa,,OTT-164910,2023-04-23,04:57,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,1,,1,No
509597309,Municipal Police,Ottawa,,OTT-322390,2023-02-23,22:13,,,,,1,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Humane Destruction of Animal,Less than 3 metres (approx. 10ft),1,,,3,,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",No
186122636,Municipal Police,Toronto,,TOR-309521,2023-04-02,03:20,,1,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,No Interaction with Individual(s),,,"",,,,,,,,,,,1,,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
902324147,Municipal Police,Halton Regional,,HAL-666671,2023-04-03,09:17,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,1,,1,No
467402725,Municipal Police,London,,LON-612674,2023-04-11,07:30,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,No Interaction with Individual(s),,,"",,,,,,,,,,,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
720716047,Municipal Police,London,,LON-486560,2023-04-29,23:12,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Humane Destruction of Animal,3 to 7 Metres (approx. 10 to 23 ft),1,,,1,,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",No
940600678,Municipal Police,Thunder Bay,,THB-238980,2023-03-28,21:08,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,1,,1,No
314166244,Municipal Police,Thunder Bay,,THB-467999,2023-04-05,22:20,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,1,,1,No
824699518,Municipal Police,Thunder Bay,,THB-415248,2023-01-28,16:19,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,No Interaction with Individual(s),,,"",,,,,,,,1,1,1,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
366571136,Municipal Police,Thunder Bay,,THB-818897,2023-02-25,04:58,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,No Interaction with Individual(s),,,"",,,,,,,,,,1,1,1,,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
530062037,Municipal Police,London,,LON-962150,2023-04-19,07:20,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Humane Destruction of Animal,3 to 7 Metres (approx. 10 to 23 ft),1,,,3,,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",No
768768686,Municipal Police,Ottawa,,OTT-525890,2023-05-06,13:25,,,,,1,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,No Interaction with Individual(s),,,"",,,,,,,,,,,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
652862330,Municipal Police,London,,LON-835611,2023-04-19,16:42,1,,,,,Team,Tactical Team,5,Uniform,Tactical,Weapon(s),,,,,,No Interaction with Individual(s),,,"",,,,,,,,1,1,1,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
370322678,Municipal Police,Saugeen Shores,,SAU-550714,2023-03-24,10:56,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,1,,1,No
400981121,Municipal Police,Saugeen Shores,,SAU-415561,2023-03-20,13:19,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,1,,1,No
888184786,Municipal Police,Strathroy-Caradoc,,STC-898549,2023-04-25,02:42,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,1,,1,No
894940264,Municipal Police,Aylmer,,AYL-539464,2023-04-04,10:57,,,,1,,Individual,"",,Uniform,Other,Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,1,"",,,1,,1,No
425247821,Municipal Police,Aylmer,,AYL-619977,2023-04-04,16:30,,,,1,,Individual,"",,Uniform,Other,Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,1,"",,,1,,1,No
756613638,Municipal Police,Sault Ste. Marie,,SSM-379176,2023-04-28,06:00,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,No Interaction with Individual(s),,,"",,,,,,,,,,1,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
909287097,Municipal Police,London,,LON-848844,2023-04-05,07:40,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Humane Destruction of Animal,Less than 3 metres (approx. 10ft),1,,,3,,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",No
100971042,Municipal Police,Hamilton,,HAM-184003,2023-04-01,11:22,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,No Interaction with Individual(s),,,"",,,,,,,,,,,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
113270606,Municipal Police,Hamilton,,HAM-199496,2023-04-22,17:05,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Humane Destruction of Animal,3 to 7 Metres (approx. 10 to 23 ft),,1,,1,,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",No
893741723,Municipal Police,Toronto,,TOR-798363,2023-04-12,21:39,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,No Interaction with Individual(s),,,"",,,,,,,,,,,,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
778309909,Municipal Police,Hamilton,,HAM-652643,2023-05-17,02:51,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Humane Destruction of Animal,Less than 3 metres (approx. 10ft),,1,,1,,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",No
420447186,Municipal Police,Toronto,,TOR-472675,2023-04-08,09:25,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Investigation (follow-up, ongoing)",,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,1,,,,,1,No
461785782,Municipal Police,Peterborough,,PET-313213,2023-05-17,07:56,,,,1,,Individual,"",,Uniform,Tactical,Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,1,"",,,1,,1,No
808936604,Municipal Police,Durham Regional,,DUR-281393,2023-04-27,11:52,,1,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,No Interaction with Individual(s),,,"",,,,,,,,,,1,,,,,,1,,,1,1,,"",,,,,,,,,"",,,,,"",No
943798310,Municipal Police,South Simcoe,,SSC-560356,2023-05-22,14:08,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,1,,1,,,,1,"",No
849175675,Municipal Police,Toronto,,TOR-149807,2023-05-16,12:13,,,,1,,Individual,"",,Uniform,Targeted Community Response Units/Hostage Rescue,Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,1,,1,No
970675152,Municipal Police,Cornwall,,COR-122569,2023-04-11,14:25,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,1,1,,,,,1,No
487371919,Municipal Police,Toronto,,TOR-125724,2023-04-27,22:55,,,,1,,Team,Tactical Team,2,Uniform,Tactical,Humane Destruction of Animal,3 to 7 Metres (approx. 10 to 23 ft),,,1,2,,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",No
789522627,Municipal Police,Durham Regional,,DUR-977303,2023-05-05,13:15,,1,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,1,,1,No
527496374,Municipal Police,Durham Regional,,DUR-791785,2023-05-19,21:07,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Humane Destruction of Animal,Less than 3 metres (approx. 10ft),,,1,1,,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",No
607234100,Municipal Police,West Grey,,WEG-956761,2023-03-25,10:08,,,,,1,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,1,,1,No
435536401,Municipal Police,Brantford,,BRA-748476,2023-02-06,14:35,1,,,,,Team,Containment Team,12,Uniform,Containment,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,No Interaction with Individual(s),,,"",,,,,,,,,1,,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
782511359,Municipal Police,Brantford,,BRA-354217,2023-02-14,15:43,1,,,,,Team,Containment Team,4,Uniform,Containment,Weapon(s),,,,,,No Interaction with Individual(s),,,"",,,,,,,,1,1,1,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
978864171,Municipal Police,Brantford,,BRA-284132,2023-01-16,06:37,,,,1,,Team,Containment Team,5,Uniform,Tactical,Weapon(s),,,,,,No Interaction with Individual(s),,,"",,,,,,,,1,,1,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
215092882,Municipal Police,North Bay,,NRB-515111,2023-05-26,13:25,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Humane Destruction of Animal,3 to 7 Metres (approx. 10 to 23 ft),,,1,1,,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",No
963107421,Municipal Police,Hamilton,,HAM-589638,2023-05-27,18:00,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,No Interaction with Individual(s),,,"",,,,,,,,1,1,1,1,1,1,1,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
610299963,Municipal Police,Hamilton,,HAM-589638,2023-05-27,17:52,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,No Interaction with Individual(s),,,"",,,,,,,,1,1,1,1,1,1,1,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
331220839,Municipal Police,Hamilton,,HAM-589638,2023-05-27,17:40,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,No Interaction with Individual(s),,,"",,,,,,,,,,1,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
269751252,Municipal Police,Hamilton,,HAM-589638,2023-05-27,17:55,1,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,No Interaction with Individual(s),,,"",,,,,,,,,1,,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
828125707,Municipal Police,Hamilton,,HAM-589638,2023-05-27,18:00,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,No Interaction with Individual(s),,,"",,,,,,,,1,1,1,1,1,1,1,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
109755054,Municipal Police,Hamilton,,HAM-589638,2023-05-27,18:00,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,No Interaction with Individual(s),,,"",,,,,,,,1,1,1,1,1,1,1,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
659894604,Municipal Police,Hamilton,,HAM-589638,2023-05-27,17:49,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,No Interaction with Individual(s),,,"",,,,,,,,,,,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
426346706,Municipal Police,Hamilton,,HAM-589638,2023-05-27,17:50,1,,,1,,Individual,"",,Non-Uniform,"Investigations (CIB, Major Crime)",Violent Crime (including Intimate Partner Violence),,,,,,No Interaction with Individual(s),,,"",,,,,,,,,1,,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
676941291,Municipal Police,Hamilton,,HAM-589638,2023-05-27,17:50,1,,,,,Individual,"",,Non-Uniform,"Investigations (CIB, Major Crime)",Violent Crime (including Intimate Partner Violence),,,,,,No Interaction with Individual(s),,,"",,,,,,,,,1,,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
412740123,Municipal Police,Niagara Regional,,NIA-188056,2023-03-28,22:27,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Humane Destruction of Animal,Less than 3 metres (approx. 10ft),,,1,1,,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",No
234775633,Municipal Police,Niagara Regional,,NIA-667933,2023-02-28,20:19,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Humane Destruction of Animal,3 to 7 Metres (approx. 10 to 23 ft),,,1,1,,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",No
322730823,Municipal Police,Ottawa,,OTT-795110,2023-03-30,10:12,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Animal Complaint,,,,,,Interaction with Animal,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,1,,1,No
973740086,Municipal Police,York Regional,,YRK-384261,2023-01-29,13:00,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,No Interaction with Individual(s),,,"",,,,,,,,,,,,,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
882141649,Municipal Police,Toronto,,TOR-772302,2023-05-30,14:34,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,No Interaction with Individual(s),,,"",,,,,,,,1,,,1,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
414915312,Municipal Police,York Regional,,YRK-190092,2023-02-05,16:15,,,,,1,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,No Interaction with Individual(s),,,"",,,,,,,,1,,1,1,1,1,1,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
425882337,Municipal Police,York Regional,,YRK-750236,2023-02-17,21:05,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Humane Destruction of Animal,3 to 7 Metres (approx. 10 to 23 ft),,1,,1,,,,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",No
180507225,Municipal Police,York Regional,,YRK-809559,2023-02-08,06:00,1,,,,,Individual,"",,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,No Interaction with Individual(s),,,"",,,,,,,,,,,,1,1,,,,,,1,1,,"",,,,,,,,,"",,,,,"",No
